cycle,branch,type,matchup,forecastdate,state,startdate,enddate,samplesize,population,poll_wt,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,poll_id
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Delaware,9/16/2016,10/6/2016,131.0,likely voters,0.0208619,45.58472,35.69293,0.0,0.0,0.0,46639
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/13/2016,7/18/2016,900.0,likely voters,0.0206984,44.56966,43.92319,6.634304,0.0,0.0,44625
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Connecticut,6/1/2016,6/5/2016,1330.0,registered voters,0.0206529,45.15496,40.91062,1.737694,0.0,0.0,44205
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,9/23/2016,10/6/2016,617.0,likely voters,0.0205738,41.00653,49.13073,0.0,0.0,0.0,46634
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,California,10/15/2016,10/19/2016,1384.0,likely voters,0.0205501,52.84249,34.63323,3.753567,0.0,0.0,47107
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Minnesota,9/23/2016,10/6/2016,645.0,likely voters,0.0205124,40.72081,37.57672,0.0,0.0,0.0,46653
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nebraska,9/16/2016,10/6/2016,221.0,likely voters,0.0204858,30.46272,47.05053,0.0,0.0,0.0,46657
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/17/2016,8/20/2016,994.0,registered voters,0.0204851,46.69531,43.27156,0.0,0.0,0.0,44912
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Hawaii,8/9/2016,9/1/2016,546.0,registered voters,0.0203359,53.45655,29.93214,0.191334,0.0,0.0,45353
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Massachusetts,8/9/2016,9/1/2016,1167.0,registered voters,0.0203003,50.64719,34.21593,4.191333,0.0,0.0,45363
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/17/2016,10/25/2016,1351.0,likely voters,0.0202543,41.52483,41.73473,6.532886,0.0,0.0,47522
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Minnesota,10/17/2016,10/25/2016,566.0,likely voters,0.020252,45.5228,36.74784,5.532886,0.0,0.0,47496
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/17/2016,10/25/2016,967.0,likely voters,0.0200852,42.53572,44.66449,6.532886,0.0,0.0,47501
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,9/23/2016,10/6/2016,687.0,likely voters,0.0200169,44.69168,42.55836,0.0,0.0,0.0,46678
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,9/23/2016,10/6/2016,552.0,likely voters,0.0199988,42.70611,44.13021,0.0,0.0,0.0,46637
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/19/2016,6/24/2016,1000.0,adults,0.0199035,45.6212,40.35565,0.0,0.0,0.0,44571
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,7/31/2016,8/4/2016,772.0,likely voters,0.0198969,47.57322,41.28306,4.054146,0.0,0.0,44793
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/15/2016,10/19/2016,987.0,likely voters,0.019863,43.38619,46.29028,3.383567,0.0,0.0,47112
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/20/2016,9/20/2016,1560.0,likely voters,0.0198261,44.69773,39.39236,3.147293,0.0,0.0,46010
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Washington,6/14/2016,6/15/2016,679.0,likely voters,0.0197068,48.62543,37.90804,0.0,0.0,0.0,44360
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,10/10/2016,10/14/2016,359.0,likely voters,0.0196553,37.73465,43.74622,4.924734,0.0,0.0,46968
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,10/17/2016,10/25/2016,969.0,likely voters,0.019635,26.45792,33.52299,3.361012,29.65684,0.0,47517
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,8/26/2016,8/27/2016,1177.0,likely voters,0.019556,44.16304,43.85657,0.0,0.0,0.0,45261
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Alaska,10/4/2016,10/9/2016,60.0,likely voters,0.0194297,35.55026,35.38939,14.51447,0.0,0.0,46686
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Connecticut,10/10/2016,10/14/2016,262.0,likely voters,0.0193482,54.1064,35.90156,2.394734,0.0,0.0,46962
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maryland,8/9/2016,9/1/2016,1199.0,registered voters,0.0192518,56.09477,31.39363,2.191333,0.0,0.0,45362
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/23/2016,9/27/2016,1888.0,likely voters,0.0191929,42.32757,39.94513,4.208718,0.0,0.0,46308
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,7/23/2016,7/24/2016,625.0,likely voters,0.019151,41.48357,39.25058,0.0,0.0,0.0,44706
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Alabama,10/10/2016,10/14/2016,373.0,likely voters,0.0191499,24.73898,62.43942,2.624734,0.0,0.0,46957
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/1/2016,8/4/2016,819.0,registered voters,0.019148,48.09141,40.05993,0.0,0.0,0.0,44832
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/5/2016,10/6/2016,1775.0,likely voters,0.0191073,42.89362,42.93852,5.449406,0.0,0.0,46573
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,9/16/2016,9/29/2016,849.0,likely voters,0.0190883,47.63517,40.14206,0.0,0.0,0.0,46377
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Kansas,9/16/2016,10/6/2016,374.0,likely voters,0.0190525,33.04998,54.28722,0.0,0.0,0.0,46646
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,8/9/2016,9/1/2016,877.0,registered voters,0.0190375,49.34814,36.77079,4.191333,0.0,0.0,45379
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,8/9/2016,9/1/2016,912.0,registered voters,0.0189909,51.24747,38.62093,1.191334,0.0,0.0,45372
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,South Carolina,9/16/2016,9/29/2016,240.0,likely voters,0.0189075,44.09417,49.06178,0.0,0.0,0.0,46372
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Arkansas,9/16/2016,10/6/2016,309.0,likely voters,0.0188852,37.19549,53.07031,0.0,0.0,0.0,46635
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/17/2016,10/23/2016,3024.0,likely voters,0.0188263,45.72322,41.87844,0.0,0.0,0.0,47239
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nebraska,10/4/2016,10/9/2016,233.0,likely voters,0.0187684,32.43339,47.13501,1.984473,0.0,0.0,46715
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,California,9/1/2016,9/8/2016,4212.0,registered voters,0.0187159,51.46512,32.87855,4.251632,0.0,0.0,45712
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/10/2016,10/16/2016,1325.0,likely voters,0.0186626,47.2809,43.18843,0.0,0.0,0.0,46882
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Massachusetts,10/10/2016,10/14/2016,421.0,likely voters,0.0186383,57.98641,27.45864,2.844734,0.0,0.0,46975
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,9/16/2016,10/6/2016,342.0,likely voters,0.0183734,45.06086,41.88031,0.0,0.0,0.0,46658
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Idaho,10/4/2016,10/9/2016,150.0,likely voters,0.0183254,30.38266,41.01479,7.074472,0.0,0.0,46699
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/20/2016,10/22/2016,2593.0,likely voters,0.0182631,42.92716,40.58461,5.057447,0.0,0.0,47257
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,8/5/2016,8/7/2016,802.0,voters,0.0182287,48.78746,38.99898,0.0,0.0,0.0,44827
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,7/11/2016,7/15/2016,800.0,likely voters,0.0180815,38.7081,33.64604,0.7733491,0.0,0.0,44619
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Massachusetts,6/26/2016,6/29/2016,500.0,registered voters,0.0180182,53.45839,35.98812,1.102579,0.0,0.0,44703
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,10/10/2016,10/14/2016,358.0,likely voters,0.0180077,48.81574,32.69083,4.364734,0.0,0.0,46993
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Mississippi,8/9/2016,9/1/2016,823.0,registered voters,0.0177734,44.82064,49.98559,-2.808666,0.0,0.0,45366
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Rhode Island,9/27/2016,10/3/2016,57.0,likely voters,0.0177041,51.22032,36.90734,1.348958,0.0,0.0,46498
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oklahoma,9/16/2016,10/6/2016,419.0,likely voters,0.0175417,31.66294,52.36436,0.0,0.0,0.0,46666
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,10/10/2016,10/14/2016,489.0,likely voters,0.0175028,35.35045,48.95604,5.834734,0.0,0.0,46966
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,8/15/2016,8/17/2016,723.0,registered voters,0.0174727,39.64102,41.85903,6.919386,0.0,0.0,44904
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/9/2016,10/15/2016,1386.0,likely voters,0.0174041,48.26214,42.21975,0.0,0.0,0.0,46881
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,District of Columbia,9/27/2016,10/3/2016,64.0,likely voters,0.0174033,68.67132,18.22948,2.088958,0.0,0.0,46466
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/4/2016,9/6/2016,1077.0,registered voters,0.0173642,43.53253,42.25403,4.277464,0.0,0.0,45411
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/17/2016,10/25/2016,1825.0,likely voters,0.0172581,45.55788,43.52138,3.532886,0.0,0.0,47506
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,9/27/2016,10/3/2016,74.0,likely voters,0.0170881,52.61127,29.59492,5.558958,0.0,0.0,46489
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maryland,10/10/2016,10/14/2016,349.0,likely voters,0.0169722,52.62672,32.86462,5.594734,0.0,0.0,46976
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,6/10/2016,6/22/2016,601.0,likely voters,0.0168174,39.6992,42.26849,10.18748,0.0,0.0,44448
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,5/31/2016,6/3/2016,1194.0,likely voters,0.0167425,49.69528,35.30719,0.0,0.0,0.0,44194
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Washington,10/10/2016,10/14/2016,571.0,likely voters,0.0167124,48.3068,34.9344,4.714734,0.0,0.0,47003
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,South Dakota,10/4/2016,10/9/2016,65.0,likely voters,0.0166666,38.27584,45.01192,4.404472,0.0,0.0,46727
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/15/2016,10/19/2016,555.0,likely voters,0.0166062,41.57148,43.62458,5.713567,0.0,0.0,47141
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Texas,6/13/2016,6/14/2016,998.0,registered voters,0.0166048,34.31186,43.49651,0.1073358,0.0,0.0,44395
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Texas,8/8/2016,8/9/2016,1018.0,likely voters,0.0165933,35.0875,46.8677,0.0,0.0,0.0,44834
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,West Virginia,10/4/2016,10/9/2016,78.0,likely voters,0.0165787,32.96557,58.29673,1.184472,0.0,0.0,46735
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,10/17/2016,10/25/2016,1550.0,likely voters,0.0165261,39.52978,42.70281,8.532887,0.0,0.0,47475
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Louisiana,9/16/2016,10/6/2016,463.0,likely voters,0.0164165,35.14064,51.15703,0.0,0.0,0.0,46648
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,9/16/2016,10/6/2016,359.0,likely voters,0.0164129,43.57286,46.13021,0.0,0.0,0.0,46645
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/8/2016,6/8/2016,1408.0,registered voters,0.0163886,41.26691,40.33939,2.767969,0.0,0.0,44218
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,6/22/2016,6/28/2016,599.0,likely voters,0.0163686,41.77374,40.38609,0.0,0.0,0.0,44485
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Arkansas,10/4/2016,10/9/2016,180.0,likely voters,0.0163023,40.21845,48.181,0.2644722,0.0,0.0,46688
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/10/2016,10/14/2016,19900.0,likely voters,0.016252,43.42979,41.32212,4.754735,0.0,0.0,46955
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/29/2016,7/31/2016,1131.0,registered voters,0.0162412,46.23425,43.86604,4.796196,0.0,0.0,44719
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/16/2016,10/22/2016,3028.0,likely voters,0.0162269,44.73341,42.62213,0.0,0.0,0.0,47233
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/8/2016,10/14/2016,1448.0,likely voters,0.0162035,47.68155,42.68064,0.0,0.0,0.0,46880
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,10/17/2016,10/25/2016,1595.0,likely voters,0.0161443,42.5188,38.77366,8.532887,0.0,0.0,47478
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,South Carolina,9/2/2016,9/22/2016,317.0,likely voters,0.0159813,42.73621,49.80477,0.0,0.0,0.0,46091
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oklahoma,10/4/2016,10/9/2016,226.0,likely voters,0.0159375,39.00068,49.52921,3.654472,0.0,0.0,46722
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,7/18/2016,7/20/2016,500.0,likely voters,0.0157602,45.41906,41.85415,2.891044,0.0,0.0,44661
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Montana,9/9/2016,9/29/2016,144.0,likely voters,0.0157352,37.61431,51.67002,0.0,0.0,0.0,46360
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Vermont,10/4/2016,10/9/2016,47.0,likely voters,0.0155823,62.63468,24.51432,7.674472,0.0,0.0,46732
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/1/2016,8/4/2016,682.0,likely voters,0.0155589,47.91821,42.78809,4.009053,0.0,0.0,44781
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,9/23/2016,9/29/2016,317.0,likely voters,0.0154022,37.2063,50.73869,0.0,0.0,0.0,46345
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,10/17/2016,10/25/2016,1663.0,likely voters,0.0153257,42.5335,40.67882,5.532886,0.0,0.0,47495
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,California,9/8/2016,9/11/2016,678.0,likely voters,0.0153154,57.90794,33.35199,0.2198809,0.0,0.0,45717
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Minnesota,10/10/2016,10/14/2016,597.0,likely voters,0.015266,40.88356,38.43164,4.974734,0.0,0.0,46979
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,West Virginia,9/9/2016,9/29/2016,173.0,likely voters,0.0150922,33.08439,53.03397,0.0,0.0,0.0,46379
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,6/22/2016,6/23/2016,897.0,voters,0.0150721,41.23344,40.80252,0.0,0.0,0.0,44433
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Mississippi,10/4/2016,10/9/2016,186.0,likely voters,0.0150194,29.37568,58.29366,-0.5355277,0.0,0.0,46711
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/17/2016,10/25/2016,1951.0,likely voters,0.0149922,38.53683,45.65728,4.532886,0.0,0.0,47508
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,South Carolina,10/17/2016,10/25/2016,1900.0,likely voters,0.0149089,41.56874,45.45128,3.532886,0.0,0.0,47513
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Washington,8/9/2016,9/1/2016,722.0,registered voters,0.0148896,43.37786,35.81502,9.191334,0.0,0.0,45389
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,8/9/2016,9/1/2016,1218.0,registered voters,0.0147995,42.60822,39.15791,7.191333,0.0,0.0,45371
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/7/2016,10/13/2016,1482.0,likely voters,0.0147857,47.48901,42.81941,0.0,0.0,0.0,46801
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Kentucky,9/16/2016,9/29/2016,361.0,likely voters,0.014715,37.45407,56.49613,0.0,0.0,0.0,46351
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,South Dakota,9/9/2016,9/29/2016,105.0,likely voters,0.014704,30.20562,45.67358,0.0,0.0,0.0,46373
